fx,fy,pred_fx,pred_fy
64,-795,90.39141,-151.22122
5,-589,85.71059,-159.09956
129,-142,90.17049,-159.8954
34,-400,91.57668,-154.58609
-84,-469,92.67532,-154.57004
-196,-543,94.10386,-150.92088
-109,-501,93.40031,-154.0059
101,-636,90.06255,-153.99344
237,-301,94.828835,-150.35675
237,-301,95.20263,-150.90483
450,-823,89.00548,-154.07039
335,-646,63.79125,-181.71295
32,-727,89.502,-153.17139
-47,-659,93.21445,-152.8712
-91,-624,94.24581,-147.8747
-253,-597,63.792286,-180.85236
-232,-512,65.01392,-179.38922
365,-53,89.79033,-149.47768
365,-53,88.590256,-153.46155
334,-278,90.78754,-153.4293
59,-484,95.42472,-141.36992
-22,-438,74.958725,-166.1146
-186,-454,99.20873,-126.43284
-186,-454,80.0923,-153.15634
260,-448,105.83396,-112.40694
421,-477,103.80539,-113.45195
229,-430,106.37543,-114.82839
30,-456,91.66941,-136.62846
148,-648,91.441086,-136.29375
236,-737,88.331795,-136.61613
37,-425,81.89995,-129.57718
204,-278,75.08042,-128.47844
304,-59,59.87385,-145.42802
112,-292,58.968338,-124.37936
-191,-295,55.49292,-101.95439
-77,-448,55.40759,-60.662636
-403,-450,40.44487,-67.247505
-450,-166,50.134327,-49.579044
-387,73,44.630333,-28.198952
3,-46,10.505859,6.720571
19,-46,1.9405653,12.00638
19,-46,4.4465065,18.192335
-294,-202,-23.603617,86.03893
-309,17,-33.438343,99.79215
-309,17,-5.598688,70.068886
-533,54,-9.544786,80.8338
93,-466,-16.532122,83.80591
93,-466,-18.131445,88.64036
-389,-474,-22.372303,74.37288
-389,-474,-17.307236,60.24252
257,-162,-35.89935,90.28575
211,-45,-35.74999,84.323044
157,13,-27.075659,68.15454
124,-128,-28.568354,72.067924
197,-253,-30.041891,71.73921
-406,-150,-33.486267,78.51423
-406,-150,-33.03059,76.983894
-164,-211,-32.239304,71.70698
-164,-47,-31.888048,72.819046
-454,-203,-30.266254,66.32445
-198,-140,-33.487373,77.65349
169,-24,-33.8611,78.20157
54,66,-31.492958,69.75021
32,-160,-30.745506,68.65419
40,-195,-31.119232,69.20227
147,-172,-33.381847,75.871826
-108,-439,-33.36048,73.35094
-108,-439,-31.491854,70.610954
-153,-368,-32.694984,73.23717
-81,-191,-31.119232,69.20227
-217,1,-27.800642,67.59041
-198,-7,-27.405552,64.521576
-65,45,-31.140598,71.72302
-273,-66,-25.453867,61.65994
-431,-36,-36.93175,84.428505
-306,135,-39.173,88.57731
-46,195,-27.322495,64.40007
175,7,-44.837265,96.98024
27,-148,-116.29467,158.40906
27,-148,-153.75339,190.08163
27,-148,-168.63643,223.68462
323,-221,-164.28543,227.93
-44,-425,-134.90814,190.97318
-286,-908,-102.299934,160.76645
101,-352,-10.291134,82.790565
271,-218,26.33818,53.196255
513,57,21.150963,57.548103
203,26,43.901978,42.754745
403,-259,54.04984,26.914944
572,-82,60.169716,16.981825
309,-184,66.977684,5.2746363
309,-184,69.24147,-0.53417945
-55,-419,71.91697,-3.692425
218,-394,67.79202,-41.202335
218,-394,71.440575,-39.181236
36,-435,65.38759,-74.629074
-160,-243,61.63241,-106.93758
-184,-334,56.91626,-124.62481
-184,-334,59.408367,-130.7685
175,-390,61.54591,-134.76485
199,-425,47.741314,-171.86409
199,-425,51.42389,-160.8947
10,-354,43.475716,-180.35127
-131,-627,46.125885,-175.23912
-109,-645,42.274403,-185.19589
-27,-353,46.274143,-182.06258
224,-353,45.15524,-184.53876
172,-623,43.79067,-189.90868
202,-560,44.602085,-192.72575
60,-524,46.02958,-189.93735
-7,-1001,44.624554,-194.38591
-7,-1001,48.822815,-180.91812
104,-901,46.36181,-190.42453
-96,-456,45.491493,-190.77544
-426,-287,46.152447,-188.4904
-426,-287,49.807293,-196.3388
-426,-287,57.325115,-183.62228
-111,-733,55.19173,-185.37543
-383,-230,65.444084,-172.64917
-383,-230,70.78481,-157.5049
-353,-141,73.75215,-160.22884
-144,-524,78.845985,-154.68051
139,-719,93.911896,-139.91653
108,-729,95.79838,-141.918
108,-729,97.72357,-137.37
-234,-498,101.248085,-137.65642
-234,-498,72.57337,-166.73346
-237,-391,87.36342,-144.19429
-237,-391,113.53226,-121.303215
-291,-476,90.36375,-138.83069
100,-115,95.08846,-135.13324
193,-30,97.35095,-135.9613
193,-30,98.448555,-136.80586
24,-188,99.38056,-134.0557
-76,-438,104.20568,-127.25117
-130,-708,100.81156,-134.52669
-182,-1007,103.587456,-134.57785
-109,-1090,107.128075,-126.65479
-459,-211,106.13723,-132.5728
-459,-211,103.85968,-139.09361
-459,-211,107.75149,-130.05835
-80,-459,109.41199,-130.00362
-236,-641,109.07859,-130.37703
20,-517,110.73909,-130.3223
271,-559,111.40004,-128.03725
271,-559,109.12353,-133.69733
150,-649,113.38926,-125.21015
0,-383,113.949814,-126.0322
0,-383,113.99033,-126.95355
9,-461,114.65233,-123.807915
369,-312,120.66038,-116.2481
378,-500,116.02436,-127.4469
-121,-503,117.68369,-128.25276
-121,-503,115.219246,-134.4996
197,-530,119.74097,-138.73769
10,-247,125.764084,-123.82898
86,-400,127.79694,-125.18292
217,-489,134.07085,-112.26924
135,-460,137.46848,-108.25312
458,-550,136.08253,-111.10243
203,-625,138.40178,-110.48385
-316,-721,142.00526,-105.14244
-96,-550,141.30275,-107.36673
-96,-550,140.61932,-107.991615
-96,-550,144.03708,-101.5155
148,-347,145.13469,-102.36005
197,-478,141.17989,-108.81367
197,-478,142.56699,-105.10376
71,-523,144.55621,-102.27666
-83,-455,144.97026,-103.746086
216,-553,149.05026,-94.12419
487,-961,147.08234,-99.47219
567,-880,145.3451,-103.43343
355,-652,146.02513,-99.548996
31,-540,144.7835,-103.472115
31,-540,147.6003,-95.25246
49,-447,142.65231,-109.34556
216,-519,142.44412,-106.5507
274,-426,144.92648,-99.565186
274,-426,134.14241,-128.84082
118,-266,140.43243,-107.71764
118,-266,138.75401,-108.51104
304,-495,146.22826,-91.61347
256,-733,145.73161,-92.512474
256,-733,142.47932,-96.741806
142,-833,166.76804,-50.51057
173,-456,166.85558,-21.822567
-120,-646,166.74023,-1.0702257
-120,-646,153.86032,-26.410269
-200,-380,129.69447,-71.194565
100,-345,110.022804,-76.617935
97,-378,91.92371,-110.67457
192,-148,79.35979,-107.661476
105,363,67.92866,-95.684044
136,357,70.21374,-66.9638
39,235,57.37655,-60.295673
113,-406,35.250183,-16.836805
113,-406,21.065567,-6.468374
-165,-766,2.4734569,23.574863
-254,-748,-12.87208,65.227135
88,-282,-9.609985,87.5356
88,-282,-7.5267997,72.13111
-156,-80,-15.604139,92.305565
-156,-80,-9.269639,69.70794
-144,-78,-17.234634,81.58163
-88,-105,-20.548615,74.95306
-14,-177,-27.49322,72.88352
15,-100,-20.865843,51.58081
-155,4,-22.256323,51.13045
-284,-101,-23.331457,50.314846
-214,-331,-35.57926,75.839584
108,-80,-28.480686,63.70597
108,-80,-29.190018,68.00079
73,-68,-26.882465,58.01093
49,-409,-28.398731,62.72372
65,-306,-28.421202,64.38387
201,-372,-26.447048,59.862087
201,-372,-28.794926,64.93196
38,-15,-28.02611,61.315044
50,424,-27.322495,64.40007
-55,-78,-30.39425,69.7664
-55,-78,-29.146183,63.819744
246,-11,-32.216835,70.04682
223,-88,-26.425682,57.341335
223,-88,-28.025007,62.17578
-275,-9,-27.756807,63.409508
-404,108,-28.749989,61.611652
-404,108,-24.491856,47.899414
-129,-870,-36.783497,77.6052
14,-1005,-24.93078,55.149292
-258,-255,-29.145079,64.68048
-240,-246,-39.547832,88.264656
-213,-318,-33.09118,75.4454
