sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731636960,232205811,89_1731636960-232205811.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1634.550048828125,23.06999969482422,171.0,-502.0,-234.0,-81.0,46.0,-48.0
1731636960,265549561,90_1731636960-265549561.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1644.0400390625,20.399999618530273,29.0,-460.0,-238.0,-54.0,113.0,-49.0
1731636960,298894287,91_1731636960-298894287.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1663.5799560546875,16.040000915527344,-38.0,-375.0,-13.0,10.0,118.0,33.0
1731636960,332237793,92_1731636960-332237793.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1663.5799560546875,13.970000267028809,97.0,-490.0,161.0,18.0,80.0,23.0
1731636960,365582520,93_1731636960-365582520.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1674.199951171875,13.109999656677246,357.0,-634.0,454.0,-99.0,25.0,69.0
1731636960,398926270,94_1731636960-398926270.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1694.1199951171875,10.5600004196167,131.0,-331.0,352.0,12.0,16.0,5.0
1731636960,432270996,95_1731636960-432270996.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1702.469970703125,11.380000114440918,83.0,-342.0,210.0,-24.0,55.0,20.0
1731636960,465614502,96_1731636960-465614502.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1709.56005859375,11.380000114440918,97.0,-414.0,435.0,-40.0,75.0,48.0
1731636960,498959229,97_1731636960-498959229.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1715.5400390625,11.119999885559082,46.0,-517.0,416.0,-56.0,169.0,74.0
1731636960,532304199,98_1731636960-532304199.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1719.969970703125,11.029999732971191,28.0,-259.0,215.0,9.0,129.0,35.0
1731636960,565650146,99_1731636960-565650146.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1725.0899658203125,12.020000457763672,-142.0,-305.0,60.0,-30.0,136.0,9.0
1731636960,598995117,100_1731636960-598995117.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1725.800048828125,10.84000015258789,49.0,-325.0,215.0,-44.0,44.0,1.0
1731636960,632341064,101_1731636960-632341064.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1726.5999755859375,10.789999961853027,142.0,-417.0,567.0,-52.0,51.0,41.0
1731636960,665686035,102_1731636960-665686035.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1727.5400390625,10.90999984741211,167.0,-655.0,464.0,-52.0,100.0,74.0
1731636960,699031982,103_1731636960-699031982.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1728.8399658203125,10.699999809265137,198.0,-632.0,42.0,-17.0,54.0,59.0
1731636960,732376709,104_1731636960-732376709.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1731.56005859375,10.520000457763672,12.0,-645.0,345.0,-28.0,147.0,15.0
1731636960,765722656,105_1731636960-765722656.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1733.719970703125,10.520000457763672,-23.0,-644.0,436.0,-33.0,147.0,32.0
1731636960,799067627,106_1731636960-799067627.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1736.949951171875,9.930000305175781,-73.0,-540.0,181.0,-17.0,93.0,62.0
1731636960,832413574,107_1731636960-832413574.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1737.9100341796875,9.229999542236328,-4.0,-570.0,173.0,-3.0,100.0,44.0
1731636960,865758545,108_1731636960-865758545.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1739.239990234375,8.460000038146973,-220.0,-512.0,387.0,28.0,129.0,12.0
1731636960,899104492,109_1731636960-899104492.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1740.6800537109375,7.96999979019165,-66.0,-662.0,-128.0,-44.0,65.0,1.0
1731636960,932449463,110_1731636960-932449463.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1743.050048828125,7.559999942779541,-64.0,-639.0,69.0,-53.0,41.0,0.0
1731636960,965795410,111_1731636960-965795410.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1752.9599609375,7.070000171661377,109.0,-681.0,426.0,-76.0,116.0,47.0
1731636960,999140381,112_1731636960-999140381.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1761.030029296875,6.909999847412109,351.0,-691.0,453.0,-91.0,55.0,77.0
1731636961,32486572,113_1731636961-32486572.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1771.8199462890625,6.860000133514404,405.0,-466.0,529.0,-26.0,55.0,54.0
1731636961,65831543,114_1731636961-65831543.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1784.6199951171875,6.210000038146973,86.0,-431.0,420.0,15.0,87.0,2.0
1731636961,99177490,115_1731636961-99177490.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1799.7900390625,6.019999980926514,-31.0,-344.0,139.0,46.0,92.0,15.0
1731636961,132522461,116_1731636961-132522461.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1817.3199462890625,5.360000133514404,21.0,-199.0,43.0,31.0,-25.0,19.0
1731636961,165868408,117_1731636961-165868408.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1836.5899658203125,4.800000190734863,54.0,-162.0,-185.0,11.0,6.0,30.0
1731636961,199213379,118_1731636961-199213379.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1857.2099609375,4.510000228881836,39.0,-625.0,-138.0,-67.0,99.0,40.0
1731636961,232559326,119_1731636961-232559326.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1879.0,3.809999942779541,-2.0,-658.0,-29.0,-16.0,90.0,51.0
1731636961,265904297,120_1731636961-265904297.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1901.6300048828125,3.2899999618530273,-15.0,-772.0,461.0,-2.0,138.0,74.0
1731636961,299250244,121_1731636961-299250244.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1948.77001953125,2.180000066757202,218.0,-836.0,622.0,-48.0,109.0,64.0
1731636961,332595215,122_1731636961-332595215.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1948.77001953125,2.180000066757202,218.0,-836.0,622.0,-48.0,109.0,64.0
1731636961,365941162,123_1731636961-365941162.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1998.010009765625,1.309999942779541,172.0,-822.0,517.0,-99.0,100.0,19.0
1731636961,399286377,124_1731636961-399286377.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2035.6400146484375,1.159999966621399,340.0,-829.0,420.0,-163.0,149.0,-6.0
1731636961,432632324,125_1731636961-432632324.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2071.8701171875,0.3499999940395355,407.0,-727.0,306.0,-152.0,126.0,-9.0
1731636961,465977295,126_1731636961-465977295.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2106.35009765625,-0.4399999976158142,214.0,-493.0,532.0,9.0,31.0,29.0
1731636961,532667480,127_1731636961-532667480.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2168.469970703125,-1.2599999904632568,206.0,-581.0,435.0,13.0,170.0,28.0
1731636961,566012451,128_1731636961-566012451.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2195.320068359375,-1.8300000429153442,96.0,-569.0,383.0,18.0,144.0,17.0
1731636961,599356689,129_1731636961-599356689.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2219.139892578125,-2.440000057220459,125.0,-593.0,355.0,5.0,118.0,13.0
1731636961,632701904,130_1731636961-632701904.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2264.510009765625,-2.4700000286102295,80.0,-686.0,269.0,-39.0,88.0,16.0
1731636961,666045898,131_1731636961-666045898.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2285.27001953125,-2.390000104904175,30.0,-740.0,310.0,-40.0,131.0,22.0
1731636961,699391113,132_1731636961-699391113.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2305.2900390625,-2.390000104904175,39.0,-716.0,294.0,-39.0,141.0,17.0
1731636961,766080322,133_1731636961-766080322.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2318.18994140625,-3.3399999141693115,230.0,-605.0,72.0,-30.0,117.0,35.0
1731636961,799424316,134_1731636961-799424316.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2331.60009765625,-3.140000104904175,112.0,-504.0,232.0,-16.0,115.0,31.0
1731636961,832769531,135_1731636961-832769531.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2345.52001953125,-2.940000057220459,26.0,-497.0,447.0,1.0,154.0,29.0
1731636961,866113770,136_1731636961-866113770.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2359.610107421875,-2.559999942779541,117.0,-472.0,410.0,-13.0,79.0,18.0
1731636961,899458740,137_1731636961-899458740.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2373.989990234375,-2.140000104904175,186.0,-518.0,267.0,-30.0,75.0,18.0
1731636961,932802979,138_1731636961-932802979.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2388.489990234375,-1.6399999856948853,219.0,-625.0,328.0,-32.0,85.0,24.0
1731636961,966147949,139_1731636961-966147949.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2403.56005859375,-3.049999952316284,195.0,-622.0,367.0,-24.0,86.0,34.0
1731636961,999491943,140_1731636961-999491943.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2434.35009765625,-2.809999942779541,143.0,-832.0,479.0,-74.0,167.0,23.0
1731636962,32837158,141_1731636962-32837158.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2434.35009765625,-2.809999942779541,143.0,-832.0,479.0,-74.0,167.0,23.0
1731636962,66181152,142_1731636962-66181152.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2463.719970703125,-3.4700000286102295,198.0,-630.0,740.0,7.0,111.0,23.0
1731636962,99526367,143_1731636962-99526367.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2478.010009765625,-4.0,61.0,-488.0,825.0,50.0,115.0,17.0
1731636962,132870361,144_1731636962-132870361.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2492.5400390625,-4.610000133514404,120.0,-516.0,603.0,9.0,65.0,7.0
1731636962,166215576,145_1731636962-166215576.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2507.139892578125,-4.269999980926514,162.0,-356.0,226.0,32.0,31.0,14.0
1731636962,199559570,146_1731636962-199559570.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2521.580078125,-3.4800000190734863,269.0,-396.0,-234.0,-9.0,33.0,10.0
1731636962,232904541,147_1731636962-232904541.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2550.510009765625,-0.8199999928474426,175.0,-535.0,352.0,11.0,120.0,10.0
1731636962,266248779,148_1731636962-266248779.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2571.929931640625,0.9100000262260437,97.0,-792.0,696.0,-3.0,215.0,33.0
1731636962,332937744,149_1731636962-332937744.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2571.929931640625,2.2100000381469727,17.0,-797.0,1050.0,44.0,233.0,46.0
1731636962,366282959,150_1731636962-366282959.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2587.639892578125,3.190000057220459,127.0,-588.0,826.0,44.0,132.0,42.0
1731636962,399626953,151_1731636962-399626953.png,270079,-259140,2.5857746601104736,-2.4810431003570557,2620.050048828125,3.4600000381469727,265.0,-811.0,331.0,-13.0,151.0,41.0
