sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767172448,781082520,31_1767172448-781082520.png,104589,-88902,68750,-68100,1.00134995404412,-0.851160386029412,266.1,235.32,47,45,-9889,1820,-437,-32,54.0954120877495,92.8620882027647,-9904.83330009662,1843.0748085542,-404.031288988478,-33.1120623840555,-58.0038919448853,176.902293205261,0.904001110437746,-0.218129450695837,2547,-355,2554.09541208775,-307.137911797235,,,,,
1767172448,814431152,32_1767172448-814431152.png,107100,-91369,68000,-68800,1.025390625,-0.874779794730392,270.49,236.26,18,60,-9797,1787,-522,-21,48.8167530595965,88.0562763684579,-9889.06356122491,1834.87432607441,-421.283248874868,-31.3407722461921,-58.0038919448853,176.902293205261,0.908943804262878,-0.218129450695837,2518,-340,2548.8167530596,-311.943723631542,,,,,
1767172448,881127686,33_1767172448-881127686.png,109643,-93823,68050,-67850,1.0497376685049,-0.898274739583333,279.36,238.17,57,224,-9796,1856,-528,-12,53.0328891016629,119.5414380064,-9858.59039403314,1834.35867476767,-443.221949427143,-25.9726920880377,-51.9139530360699,184.559401035309,0.918586311621728,-0.218129450695837,2557,-176,2553.03288910166,-280.4585619936,,,,,
1767172448,914475586,34_1767172448-914475586.png,113804,-97981,68150,-67900,1.08957567401961,-0.938084022671569,288.64,240.88,104,-83,-9972,1838,-333,-14,41.5792071185979,116.277444822097,-9878.04775846036,1840.93892745284,-443.160207831543,-23.4785436300284,-61.3924225568772,175.388582229614,0.924833488327809,-0.218129450695837,2604,-483,2541.5792071186,-283.722555177903,,,,,
1767172448,947824219,35_1767172448-947824219.png,116464,-100653,68650,-68050,1.11504289215686,-0.963666130514706,293.04,242.08,152,-36,-9990,1828,-363,-16,58.3179109457442,80.9617848234872,-9898.33236244235,1839.45032487951,-424.001463366472,-21.7774531372747,-60.9848637580872,175.506079673767,0.930934590648099,-0.218129450695837,2652,-436,2558.31791094574,-319.038215176513,,,,,
1767172449,14520996,36_1767172449-14520996.png,119127,-103513,68000,-68750,1.14053883272059,-0.991048177083333,297.32,243.27,47,17,-9898,1803,-409,-14,61.5644134086356,65.4881968208986,-9903.08001102936,1833.52065639128,-418.615890242263,-20.3377750296262,-60.7676419317723,177.095160961151,0.936888553318161,-0.218129450695837,2547,-383,2561.56441340864,-334.511803179101,,,,,
1767172449,47868652,37_1767172449-47868652.png,121932,-106111,68050,-67950,1.16739430147059,-1.01592179840686,305.48,246.89,-23,-11,-9684,1843,-507,-17,42.1328320573948,65.0218540908676,-9865.78612359199,1833.74194565403,-433.890125127384,-19.3358829480768,-64.6708811223507,174.163456439972,0.94269457738967,-0.218129450695837,2477,-411,2542.13283205739,-334.978145909132,,,,,
1767172449,81217529,38_1767172449-81217529.png,124588,-108777,68750,-68100,1.19282322303922,-1.04144646139706,309.72,248.62,68,-2,-9980,1862,-519,-28,36.4536994784653,52.435582561448,-9852.51071426599,1836.50629756985,-447.260134809566,-19.6063342061084,-65.3794333934784,174.916299819946,0.948351597598189,-0.218129450695837,2568,-402,2536.45369947847,-347.564417438552,,,,,
1767172449,114565430,39_1767172449-114565430.png,127939,-112124,68050,-68750,1.22490617340686,-1.07349111519608,313.79,250.61,76,-26,-9905,1856,-516,-34,44.6745516056026,36.7588749520737,-9870.03772312824,1841.32694716859,-462.855995413766,-22.3598544444311,-89.4328055977822,178.454262495041,0.955212166882343,-0.311845745389793,2576,-426,2544.6745516056,-363.241125047926,,,,,
1767172449,181261963,40_1767172449-181261963.png,131349,-115525,68000,-68750,1.25755399816176,-1.10605277267157,321.52,255.23,218,-55,-9990,1811,-473,-27,89.7897303930372,14.5052790621193,-9891.94644624092,1834.97823062169,-461.360929168255,-23.7426390601212,-101.705221861601,178.704732656479,0.960530899053394,-0.312235871092629,2718,-455,2589.78973039304,-385.494720937881,,,,,
1767172449,214610840,41_1767172449-214610840.png,134153,-118463,68000,-67900,1.28373927696078,-1.13231464460784,327.65,258.88,143,-36,-9994,1818,-555,-22,97.5712974622375,7.11929475357249,-9906.87094444573,1832.49530314782,-475.054878012286,-23.4877923392926,-82.66671910882,169.651554584503,0.966965828616326,-0.316325327940329,2643,-436,2597.57129746224,-392.880705246427,,,,,
1767172449,281307373,42_1767172449-281307373.png,137561,-121736,68050,-67800,1.3170285692402,-1.16551776960784,339.75,262.09,59,-83,-9687,1819,-555,-22,88.9502220254153,-12.092235113048,-9853.60436431167,1830.5430174606,-498.110671547742,-24.4853196633381,-77.032004415989,172.754633426666,0.973162138945586,-0.335186842707117,2559,-483,2588.95022202542,-412.092235113048,,,,,
1767172449,314655273,43_1767172449-314655273.png,139802,-123992,68050,-68900,1.33848422181373,-1.18711703431373,345.31,258.57,-12,49,-9665,1813,-476,-20,72.6200151014318,-6.86804635224331,-9817.30540796291,1827.37353828126,-497.853742230836,-23.6993408880646,-95.4959895312787,174.949256420135,0.976764663531163,-0.321527871448198,2488,-351,2572.62001510143,-406.868046352243,,,,,
1767172449,348004150,44_1767172449-348004150.png,142345,-126526,68100,-67850,1.36283126531863,-1.21137791053922,350.77,265.61,8,24,-9546,1828,-523,-28,63.1698659997865,-2.35384684227239,-9777.62920929122,1827.46515318787,-501.531176921837,-24.3282771360575,-115.947700470686,173.794055938721,0.98143298518499,-0.326963774899123,2508,-376,2563.16986599979,-402.353846842272,,,,,
1767172449,381351807,45_1767172449-381351807.png,145819,-129998,68100,-67800,1.39609183517157,-1.24461933210784,360.82,213.1,103,-74,-9642,1789,-519,-15,63.6656077165794,-6.55879625447892,-9746.16790305148,1823.12206384643,-509.667358621404,-24.2606496656321,-85.9281635880471,151.120058298111,0.98705025771424,-0.337516184645651,2603,-474,2563.66560771658,-406.558796254479,,,,,
1767172449,414700684,46_1767172449-414700684.png,148277,-132466,68050,-68850,1.41962507659314,-1.26824831495098,365.56,178.92,41,-5,-9664,1784,-508,-8,63.390249265552,-11.5419018956139,-9726.10264244157,1814.76422802445,-510.144638340544,-21.1671079280682,-69.4402152299881,140.623954296112,0.991368773158885,-0.347598665404858,2541,-405,2563.39024926555,-411.541901895614,,,,,
1767172449,481397217,47_1767172449-481397217.png,151140,-135330,68000,-67850,1.44703584558824,-1.29566865808824,374.97,102.24,-22,22,-9623,1772,-447,-36,56.7307754796198,-9.13734943943427,-9698.903471493,1803.80175977617,-490.605131317227,-23.1514307414558,-56.2005286812783,119.619423389435,0.995530628152407,-0.364979478835609,2478,-378,2556.73077547962,-409.137349439434,,,,,
1767172449,514745117,48_1767172449-514745117.png,153531,-137916,68800,-68150,1.46992761948529,-1.32042738970588,379.89,84.61,31,-81,-9640,1745,-465,-39,49.0262233784883,-8.6438691308569,-9690.41427865496,1799.18286384027,-485.984539846542,-24.7713927409397,-14.8876647651196,-152.39045548439,0.99854885519482,-0.364979478835609,2531,-481,2549.02622337849,-408.643869130857,,,,,
1767172449,548093994,49_1767172449-548093994.png,157216,-141545,68650,-68250,1.50520833333333,-1.35517195159314,384.78,21.39,114,-206,-9456,1755,-398,-19,56.6995652274359,-44.8452432995554,-9651.01918832379,1787.22528594721,-470.988892596265,-25.3706935538961,8.50527516007418,-347.352961540222,1.00431879343356,-0.364979478835609,2614,-606,2556.69956522744,-444.845243299555,,,,,
1767172449,614790527,50_1767172449-614790527.png,160972,-145146,68800,-68150,1.54116881127451,-1.3896484375,398.75,7.45,-43,131,-9728,1812,-475,-23,20.5436759434606,-7.99778461300934,-9652.46986068044,1804.91294127141,-475.074858044195,-23.9959362800933,42.1314086914062,-325.207272529602,1.0088544896651,-0.364979478835609,2457,-269,2520.54367594346,-407.997784613009,,,,,
1767172449,648138428,51_1767172449-648138428.png,163699,-147893,68050,-68900,1.56727749693627,-1.4159486060049,398.75,7.45,-43,131,-9728,1812,-475,-23,14.7927365291607,4.58203275139005,-9659.30561968763,1805.55434649024,-475.0680831123,-23.9058003362361,-23.6812199056149,-333.943780660629,1.01230381590897,-0.364979478835609,2457,-269,2514.79273652916,-395.41796724861,,,,,
1767172449,681487305,52_1767172449-681487305.png,166362,-150548,68000,-67700,1.5927734375,-1.44136795343137,408.34,107.68,-118,151,-9833,1830,-502,-7,20.8903655357631,16.7083261433145,-9690.31470782659,1807.79530226025,-469.379008217721,-21.8343374234033,-23.6812199056149,-333.943780660629,1.01559321932938,-0.364979478835609,2382,-249,2520.89036553576,-383.291673856685,,,,,
1767172449,748183838,53_1767172449-748183838.png,169162,-153407,68700,-68100,1.61958103553922,-1.46874042585784,413.68,149.35,-111,204,-9803,1780,-435,8,-9.32134354777872,53.0209832778399,-9718.64191392189,1806.81760848686,-468.709634317966,-16.736512294161,-69.3822894096375,0.235858678817628,1.01872216729412,-0.364979478835609,2389,-196,2490.67865645222,-346.97901672216,,,,,
1767172449,781531738,54_1767172449-781531738.png,173392,-157572,68800,-68100,1.66007965686275,-1.50861672794118,424.64,229.84,146,-169,-10043,1812,-516,10,-12.1500699168332,28.2417392580622,-9778.40265761925,1798.58140887733,-475.122788906317,-8.37536192940344,-121.212066560984,183.279538631439,1.02311365335263,-0.364979478835609,2646,-569,2487.84993008317,-371.758260741938,,,,,
1767172449,848228516,55_1767172449-848228516.png,176056,-160247,68100,-68800,1.68558517156863,-1.53422755821078,428.07,269.46,77,-238,-9905,1819,-468,0,5.09018980405654,-15.9355791859992,-9803.94807917208,1801.92405598411,-475.167438838469,-6.66221397449735,-112.309868037701,178.452399730682,1.02583939872833,-0.364979478835609,2577,-638,2505.09018980406,-415.935579185999,,,,,
1767172449,881577637,56_1767172449-881577637.png,178319,-162559,68750,-68100,1.70725145526961,-1.55636297487745,435.61,295.4,148,-52,-9486,1783,-546,-20,38.0960302250232,-48.7355322067855,-9772.65237769833,1796.49728032962,-470.250235316429,-7.51524181220816,-135.908275783062,188.698463439941,1.02901861385864,-0.447663577022202,2648,-452,2538.09603022502,-448.735532206786,,,,,
1767172449,914925781,57_1767172449-914925781.png,182000,-166192,68750,-68100,1.74249387254902,-1.59114583333333,439.34,296.45,198,94,-9443,1788,-604,0,67.2310981702021,-28.0324313144434,-9709.44512409099,1794.54841491663,-493.773440836392,-7.06942932265387,-113.053162813187,182.451468229294,1.03137910669083,-0.447407000991623,2698,-306,2567.2310981702,-428.032431314443,,,,,
1767172449,948274658,58_1767172449-948274658.png,184664,-168911,68100,-68900,1.7679993872549,-1.61717792585784,443.17,296.45,72,-10,-9446,1735,-575,0,67.9285110889696,-25.3953356047135,-9670.91842769741,1785.83994589437,-505.652161290183,-6.0355830591122,-114.882761538029,183.054717302322,1.03357674722236,-0.447407000991623,2572,-410,2567.92851108897,-425.395335604714,,,,,
1767172450,14971924,59_1767172450-14971924.png,188488,-172666,68050,-68700,1.80461090686275,-1.65312882965686,455.55,306.03,6,85,-9882,1772,-468,7,43.9463494706606,-21.2325033210744,-9742.25220097588,1783.64613607851,-483.740310367912,-4.03228435629744,-112.112452685833,180.430655479431,1.03609403366373,-0.447407000991623,2506,-315,2543.94634947066,-421.232503321074,,,,,
1767172450,48319824,60_1767172450-48319824.png,190675,-174850,68750,-68200,1.82287837009804,-1.67211435355392,455.55,306.03,6,85,-9882,1772,-468,7,40.5120634687969,-11.6180659855243,-9754.89989743877,1782.59211737399,-482.315753636749,-3.03382151963613,-111.980561047792,183.916747331619,1.0379238250697,-0.447407000991623,2506,-315,2540.5120634688,-411.618065985524,,,,,
1767172450,81668945,61_1767172450-81668945.png,193188,-177453,68000,-68850,1.849609375,-1.69896024816176,465.2,311.15,176,186,-10051,1789,-481,-39,55.2835404404409,10.2065894355965,-9783.82559054524,1782.70767681029,-488.322720763471,-7.12402460586778,-109.977834254503,183.223369121551,1.03958963233154,-0.447407000991623,2676,-214,2555.28354044044,-389.793410564403,,,,,
1767172450,115017090,62_1767172450-115017090.png,196128,-180314,68050,-67850,1.87775735294118,-1.72635186887255,470.01,314.62,254,172,-10067,1744,-401,-30,80.9255373665087,39.728611916626,-9830.9782974369,1781.03728791935,-482.154466782754,-12.0811587001505,-111.831720262766,185.376294851303,1.04109112255413,-0.447407000991623,2754,-228,2580.92553736651,-360.271388083374,,,,,
1767172450,181714111,63_1767172450-181714111.png,198518,-182707,68750,-68100,1.90063955269608,-1.74926279105392,474.76,316.95,17,91,-10118,1789,-315,4,87.1331337269735,56.3690705342859,-9883.9032027761,1779.02961593684,-455.822157947809,-11.599541696586,-109.299868375063,184.497213363647,1.04210938219692,-0.447407000991623,2517,-309,2587.13313372697,-343.630929465714,,,,,
1767172450,215063232,64_1767172450-215063232.png,201598,-185783,68000,-68800,1.93012791053922,-1.77871285232843,479.85,317.23,58,120,-10134,1815,-279,-6,81.0088840603607,66.5948804868562,-9926.69886748042,1784.55495059796,-426.22105590483,-10.3661013537285,-106.285647660494,186.060072660446,1.04360061924931,-0.447407000991623,2558,-280,2581.00888406036,-333.405119513144,,,,,
1767172450,248411377,65_1767172450-248411377.png,205008,-189182,68000,-68800,1.96277573529412,-1.81125536151961,490.35,319.87,24,188,-9941,1838,-441,-3,78.0394631325926,86.6473610893686,-9942.68681143135,1804.28765876784,-420.613736094273,-10.3668559873035,-103.035957187414,183.29759311676,1.04483426204526,-0.447407000991623,2524,-212,2578.03946313259,-313.352638910631,,,,,
1767172450,315108398,66_1767172450-315108398.png,208417,-192674,68050,-67900,1.99541398590686,-1.84468826593137,501.02,323.88,-56,105,-10086,1844,-450,4,52.934119459389,90.428814727255,-9965.37792032894,1810.38846884514,-426.03695308801,-8.74963009856949,-94.7557469010354,181.103256702423,1.04580997768964,-0.513642586154358,2444,-295,2552.93411945939,-309.571185272745,,,,,
1767172450,348457520,67_1767172450-348457520.png,211155,-195327,68750,-68100,2.02162798713235,-1.87008846507353,506.38,325.39,27,101,-10003,1851,-474,8,40.7243127119245,93.1006548285927,-9980.20010449995,1818.92467909748,-434.902740508806,-5.31499139809377,-100.781850516796,192.431729793548,1.04652756644536,-0.509011058250152,2527,-299,2540.72431271192,-306.899345171407,,,,,
1767172450,415154541,68_1767172450-415154541.png,215576,-199839,68000,-67800,2.06395526960784,-1.91328699448529,517.31,328.87,-45,-11,-10083,1803,-485,2,21.1055096814821,76.6156659941223,-9999.07927482358,1818.22834614695,-442.490908949312,-3.08220898940039,-92.6314538121224,184.312656402588,1.04704768180625,-0.540311064471358,2455,-411,2521.10550968148,-323.384334005878,,,,,
1767172450,448502686,69_1767172450-448502686.png,218449,-202697,68750,-68100,2.09146178002451,-1.94064989276961,522.77,330.97,131,-206,-10143,1839,-480,19,37.1766807780718,35.2854345184252,-10020.1265046888,1821.26603076666,-447.976306972506,0.147133608492325,-93.7055491805077,188.439539194107,1.04718763092154,-0.547708157821753,2631,-606,2537.17668077807,-364.714565481575,,,,,
