sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767329005,862995850,57_1767329005-862995850.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,41.88,367.55,-105,41,39,-16,-74,16,-57.8739139620677,23.3991967406997,-32.9320776217089,-16.0601086874212,1.46121141613826,12.9292225632427,-260.504637300968,262.525259971619,-0.523598775598299,0.523314353988422,,,,,,,,,,,,,,,,,,,
1767329005,896352051,58_1767329005-896352051.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,27.38,367.4,-122,48,20,-30,-21,14,-65.4929503421204,26.3221010779495,-26.6430391041699,-17.7163541501756,-1.20748080403535,13.0564452389065,-260.504637300968,262.525259971619,-0.523598775598299,0.527108321143936,,,,,,,,,,,,,,,,,,,
1767329005,929708984,59_1767329005-929708984.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,9.39,366.72,27,-37,21,-17,15,11,-53.468270113879,17.6378449433639,-18.4361092527031,-17.9380274065908,0.63675055917599,12.7807816131913,-181.428099811077,187.923696756363,-0.523598775598299,0.523282682737512,,,,,,,,,,,,,,,,,,,
1767329005,963065186,60_1767329005-963065186.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-15.32,365.57,37,-82,-18,-28,33,6,-40.2380249614738,3.06662441047775,-18.3723318385972,-19.4095086669268,5.36961130130768,11.7891477181857,-138.94516029954,146.357972860336,-0.523598775598299,0.52891689871352,,,,,,,,,,,,,,,,,,,
1767329005,996422119,61_1767329005-996422119.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-62.07,364.66,227,-161,204,-76,200,9,2.11949784002589,-23.3031426387533,-0.912807827876114,-29.0777488951955,35.8820647427911,11.8647966054455,-119.174207627773,118.955992698669,-0.523598775598299,0.523346423173661,,,,,,,,,,,,,,,,,,,
1767329006,63135254,62_1767329006-63135254.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-82.75,365.7,-37,46,-2,-85,203,21,67.662337403326,-34.7050634409127,61.1078779627228,-33.4287587791169,84.8694876721559,7.24896361626552,-113.386366158724,112.471423387527,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,96491211,63_1767329006-96491211.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-82.75,365.7,-37,46,-2,-85,203,21,64.4045411693518,-32.1929787859784,59.1435361348809,-35.0340028391968,88.5465041398472,7.67698840202526,-107.550599515438,106.795580387115,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,129848389,64_1767329006-129848389.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-99.01,366.56,-40,44,9,-69,249,16,49.2185156420648,-20.9955214102667,51.5087407393717,-40.4401076587088,110.749807553399,9.03130311649212,-96.4696888029576,98.3450782299041,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,196561279,65_1767329006-196561279.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-75.27,368.45,91,-33,50,-38,135,19,36.0787057993746,29.3341053253635,46.2515057276359,-29.1944322359176,129.461640122934,11.7425144525817,-102.670673847199,100.252405643463,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,229917236,66_1767329006-229917236.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-75.27,368.45,91,-33,50,-38,135,19,37.7882260513664,27.3938485088684,46.368184093766,-29.4685207591778,129.63403115105,11.9684162399017,-110.946143567562,106.543963909149,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,263274170,67_1767329006-263274170.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-49.84,369.16,185,-183,22,-100,224,15,58.1525567872528,-0.865212122616623,43.6690475482381,-38.3093303044565,141.135749171451,12.7083366446561,-170.787996798754,174.299724817276,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,296630127,68_1767329006-296630127.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,-19.2,369.56,160,-251,-102,-89,246,7,73.7326244493892,-35.5802455060601,25.7672685681364,-46.0241395117646,155.867862784799,12.0929667226374,-238.071239888668,239.74809384346,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,329987061,69_1767329006-329987061.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,52.84,366.54,-127,18,94,-9,-10,-6,48.4019243533394,-42.5742835469,19.770170015398,-43.8551723330695,142.796134524388,8.835071809563,-301.92549520731,303.621567249298,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
1767329006,363343018,70_1767329006-363343018.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,89.19,362.23,-236,97,-111,-42,79,11,16.0708066090643,-28.874307395891,18.0623360553162,-40.7802795425599,125.905276653097,7.70740174426344,-332.166799664497,329.88425207138,-0.523598775598299,0.513233740524319,,,,,,,,,,,,,,,,,,,
