fx,fy,pred_fx,pred_fy
-93.0,82.0,57.78852,-73.2863
-27.0,148.0,60.17478,-72.09026
33.0,-14.0,59.79216,-72.67833
-7.0,21.0,60.092567,-72.49047
-18.0,2.0,61.492138,-73.18213
53.0,-63.0,60.350246,-72.37412
-8.0,-60.0,59.366287,-72.63147
27.0,-24.0,60.287514,-74.81334
115.0,-125.0,59.453304,-74.193756
34.0,-150.0,60.308426,-72.35678
40.0,-194.0,61.681763,-70.50162
11.0,-34.0,60.759495,-69.54601
-20.0,4.0,57.325764,-70.028755
-24.0,-38.0,51.192772,-67.275734
44.0,36.0,47.43928,-67.16712
173.0,-67.0,43.94646,-65.358955
84.0,-99.0,39.79528,-64.552376
-92.0,-172.0,33.939255,-60.69115
-64.0,-8.0,29.456823,-55.594196
39.0,137.0,23.00433,-66.89946
-9.0,-52.0,23.834318,-50.567314
57.0,-112.0,20.037708,-59.90793
165.0,124.0,19.617746,-56.618145
102.0,-14.0,-81.06584,-127.56153
-163.0,168.0,-86.18468,-37.31919
-212.0,-24.0,-77.93577,-38.5489
-129.0,-78.0,-73.630486,-40.63362
-23.0,86.0,-74.823616,-30.425673
26.0,51.0,22.874062,-50.901176
-113.0,49.0,20.130053,-53.197536
-88.0,-86.0,7.714575,-66.76205
92.0,-194.0,24.21681,-51.20925
135.0,-162.0,32.146477,-46.097397
107.0,-198.0,46.137054,-55.223938
90.0,-80.0,42.663128,-40.124798
76.0,15.0,47.524807,-41.844273
71.0,-102.0,29.4176,-51.32374
-81.0,-111.0,35.777294,-45.50475
95.0,-81.0,36.90841,-43.433643
-30.0,5.0,47.359406,-50.326157
-6.0,103.0,38.917107,-43.101498
175.0,-153.0,39.76002,-49.715885
187.0,-223.0,41.073288,-46.260174
4.0,-59.0,37.393246,-61.34627
-25.0,-25.0,39.847103,-65.355225
-77.0,-44.0,34.817364,-73.54738
-94.0,-10.0,34.593906,-80.51054
-7.0,-59.0,28.36552,-83.66735
63.0,-202.0,27.119595,-81.24246
14.0,35.0,32.742752,-92.733284
-58.0,186.0,29.746714,-92.29338
-77.0,-100.0,30.947634,-83.19292
-36.0,0.0,27.320972,-75.57636
103.0,-201.0,26.24311,-74.01493
144.0,-224.0,17.209799,-56.646805
-3.0,-70.0,21.181938,-56.039684
71.0,-202.0,-7.506019,-28.076153
51.0,-187.0,16.013163,-51.30855
