fx,fy,pred_fx,pred_fy
-269,-564,-140.53734,-195.27144
-131,-676,-140.63371,-171.6255
48,-840,-140.53397,-193.5852
-18,-807,-141.52286,-191.41522
-18,-807,-138.553,-192.71515
-445,-645,-139.32011,-185.95503
-74,-827,-135.30344,-180.04778
-74,-827,-140.28343,-180.77856
156,-742,-141.8562,-170.92596
163,-1045,-144.46727,-145.5524
163,-1045,-136.28369,-167.37553
163,-1050,-133.76074,-149.84549
202,-931,-132.53143,-168.69351
217,-588,-133.75911,-160.50853
68,-1062,-132.33896,-163.19722
-201,-1154,-128.49228,-159.70554
31,-1067,-122.05277,-164.22145
-68,-979,-126.27603,-151.70969
-221,-766,-124.04712,-148.10367
-221,-766,-121.71729,-154.55914
-894,-775,-119.18571,-142.29958
-393,-138,-114.72048,-141.01727
394,-173,-113.59463,-137.47473
628,-329,-107.94621,-127.30347
173,-320,-106.668015,-116.57967
-116,-299,-97.48209,-121.106766
-344,-549,-81.84647,-115.92628
-344,-549,-86.46859,-111.80928
-133,-521,-82.94518,-123.515465
-321,-272,-58.40522,-107.85993
-321,-272,-54.695435,-102.085365
-85,97,-48.724335,-129.34563
-85,97,-36.43003,-105.04443
190,-43,-27.85097,-142.14769
-55,-17,-17.4327,-121.15491
-194,-206,-32.665047,-126.09668
-194,-206,-46.262226,-99.3941
-108,-232,-93.646,-48.10904
119,3,-140.75021,-11.55329
32,-12,-144.00406,-0.052583218
32,-12,-151.32518,0.031097889
-59,-195,-181.21231,-15.178086
-59,-195,-175.49207,-11.160677
-62,-107,-184.34303,-9.41412
287,-710,-192.93501,-2.0147905
419,-817,-197.73428,-1.1365688
6,-90,-198.1473,0.3398869
6,-90,-200.83006,-3.4565704
-87,38,-198.60577,-1.5149965
-74,-185,-199.67104,-2.8301084
-46,-221,-200.17639,0.2933178
29,-45,-199.96599,-3.3167198
29,-45,-188.59824,2.6747901
-301,-26,-206.0934,-3.9854522
-26,-204,-198.48303,6.5961957
127,-33,-193.32309,-0.41983438
135,137,-201.34283,-2.064942
185,156,-200.13054,-2.493951
35,-159,-195.68376,0.058322906
-118,-173,-209.9591,-4.272891
-433,190,-208.18353,-0.37498474
215,144,-208.29419,1.5638664
295,79,-209.36867,-2.9564898
295,25,-208.14534,-2.2689862
91,-431,-209.49231,-1.4952226
-83,-517,-208.54199,-0.4924822
-12,-468,-208.95319,-1.8716443
-262,-313,-208.62032,-0.34073853
-24,-323,-207.7196,-1.0894265
-16,-393,-208.07547,-0.060320854
-16,-393,-210.23288,-1.3184032
108,-398,-208.62317,-1.5475233
108,-398,-209.25009,-0.3208213
-17,-198,-207.99573,-0.051150322
-13,-476,-208.18587,-0.81574345
398,-524,-207.95416,-1.9024515
472,-310,-207.05112,-1.6614385
461,-130,-209.38594,0.47242975
-164,50,-208.40862,-2.1563606
-115,17,-208.00897,4.8115244
-49,-62,-207.96378,-3.0146654
-111,79,-209.06606,-3.2645624
1,236,-210.96645,-3.3296158
-89,18,-191.87689,3.6374094
-89,18,-211.13606,-5.1273265
-154,16,-194.34978,0.42399788
-13,84,-198.4946,-1.5185788
-13,84,-191.57246,-3.4333575
148,191,-168.2033,3.929147
269,-89,-131.89977,10.143903
190,-331,-42.333984,-41.618164
190,-331,-59.456,-135.04698
-307,-366,-47.266315,-144.17352
-277,-338,-28.915323,-144.81488
-228,-216,-28.537443,-135.50336
-228,-216,-25.468672,-141.99237
-77,-452,-28.581991,-129.4766
-132,-368,-42.65693,-123.87927
-195,-324,-38.922855,-117.5496
-139,-562,-55.32281,-131.507
-93,-673,-50.512825,-121.79169
-60,-591,-51.364502,-117.03133
-60,-591,-37.435097,-116.252975
56,-465,-66.10312,-117.610214
339,-627,-55.430805,-104.58333
538,-102,-62.977592,-115.811356
390,85,-61.35093,-113.38833
-314,445,-57.315147,-111.31894
-421,289,-60.471066,-121.62103
-421,289,-56.68498,-121.01119
-443,-341,-75.44593,-148.10854
-443,-528,-87.70302,-168.86977
-34,-805,-91.91414,-183.03508
-34,-805,-93.38917,-182.45074
-35,-307,-90.50645,-194.54167
13,-447,-93.89245,-205.20972
312,-162,-95.12986,-210.77293
340,-258,-99.99914,-226.22371
194,-499,-119.8362,-237.34412
194,-499,-99.989525,-230.581
125,-687,-113.70035,-240.9884
259,-413,-113.85023,-248.22137
322,-394,-106.03914,-245.84477
-76,-705,-120.994,-225.89902
56,-779,-122.72853,-225.10376
89,-456,-121.99245,-211.53653
89,-456,-123.91296,-214.25401
86,-234,-126.807884,-203.40785
-16,-336,-126.17921,-195.7506
-61,-228,-123.20687,-176.5114
-61,-228,-123.270836,-179.70117
-39,-173,-119.799835,-155.64615
-39,-173,-119.956985,-159.55092
-46,-551,-119.0818,-157.83575
109,-678,-119.70353,-166.28883
